ticker,issuer,trade_date,filing_date,entry_day,exit_day,ret_3m,ew_3m,excess_3m,value,n_insiders,accession
ROK,"ROCKWELL AUTOMATION, INC",2024-11-11,2024-11-12,2024-11-13,2025-02-13,0.0775,-0.0153,0.0928,2000903,1,0001024478-24-000109
WBD,"Warner Bros. Discovery, Inc.",2024-11-11,2024-11-12,2024-11-13,2025-02-13,0.0511,-0.0153,0.0664,535920,1,0001437107-24-000189
CNC,CENTENE CORP,2024-11-13,2024-11-13,2024-11-14,2025-02-14,-0.0192,-0.0071,-0.0121,1000008,1,0001071739-24-000210
EL,ESTEE LAUDER COMPANIES INC,2024-11-13,2024-11-15,2024-11-18,2025-02-18,0.0714,0.0075,0.0639,10045534,1,0001001250-24-000235
TFC,TRUIST FINANCIAL CORP,2024-11-25,2024-11-27,2024-11-29,2025-02-28,-0.0300,-0.0425,0.0125,1659781,1,0001664272-24-000408
ALLE,Allegion plc,2024-12-03,2024-12-04,2024-12-05,2025-03-05,-0.1282,-0.0541,-0.0741,1055250,1,0001127602-24-028674
MPC,Marathon Petroleum Corp,2024-12-04,2024-12-06,2024-12-09,2025-03-10,-0.0826,-0.0401,-0.0425,897660,1,0000950170-24-134043
MSCI,MSCI Inc.,2024-12-05,2024-12-09,2024-12-10,2025-03-10,-0.0990,-0.0372,-0.0617,1777119,1,0001408198-24-000184
DOW,DOW INC.,2024-12-12,2024-12-16,2024-12-17,2025-03-17,-0.0646,-0.0419,-0.0227,1062114,1,0001751788-24-000176
GPN,GLOBAL PAYMENTS INC,2024-12-13,2024-12-16,2024-12-17,2025-03-17,-0.1687,-0.0419,-0.1268,672800,1,0001127602-24-029484
CNC,CENTENE CORP,2024-12-16,2024-12-17,2024-12-18,2025-03-18,0.0156,-0.0217,0.0373,594400,1,0001071739-24-000227
FANG,"Diamondback Energy, Inc.",2024-12-16,2024-12-17,2024-12-18,2025-03-18,-0.0369,-0.0217,-0.0152,975960,1,0001539838-24-000219
COP,CONOCOPHILLIPS,2024-12-17,2024-12-18,2024-12-19,2025-03-19,0.0446,0.0015,0.0431,1017120,1,0000950170-24-138044
TMUS,"T-Mobile US, Inc.",2024-12-09,2025-01-03,2025-01-06,2025-04-07,0.1430,-0.1022,0.2452,897539,1,0001283699-25-000002
GS,GOLDMAN SACHS GROUP INC,2025-01-17,2025-01-21,2025-01-22,2025-04-22,-0.1905,-0.1169,-0.0736,1485648,1,0001193107-25-000002
UNH,UNITEDHEALTH GROUP INC,2025-01-17,2025-01-22,2025-01-23,2025-04-23,-0.1875,-0.0910,-0.0965,511580,1,0000731766-25-000024
ADBE,ADOBE INC.,2025-01-28,2025-01-30,2025-01-31,2025-04-30,-0.1792,-0.0674,-0.1118,998955,1,0000796343-25-000038
GM,General Motors Co,2025-01-30,2025-01-30,2025-01-31,2025-04-30,-0.0673,-0.0674,0.0001,607920,1,0001467858-25-000034
EL,ESTEE LAUDER COMPANIES INC,2025-02-05,2025-02-07,2025-02-10,2025-05-12,-0.0172,-0.0327,0.0155,5724373,1,0001001250-25-000013
KEY,KEYCORP /NEW/,2025-02-05,2025-02-07,2025-02-10,2025-05-12,-0.0799,-0.0327,-0.0472,892500,1,0000950157-25-000113
MRK,"Merck & Co., Inc.",2025-02-05,2025-02-07,2025-02-10,2025-05-12,-0.1218,-0.0327,-0.0892,1327500,1,0001127602-25-003547
MTCH,"Match Group, Inc.",2025-02-06,2025-02-10,2025-02-11,2025-05-12,-0.1768,-0.0360,-0.1408,2049460,1,0000891103-25-000021
AMCR,Amcor plc,2025-02-10,2025-02-12,2025-02-13,2025-05-13,-0.0714,-0.0024,-0.0690,1005000,1,0001415889-25-003720
ORCL,ORACLE CORP,2025-02-12,2025-02-14,2025-02-18,2025-05-19,-0.1012,0.0042,-0.1054,947925,1,0001127602-25-004937
AIG,"AMERICAN INTERNATIONAL GROUP, INC.",2025-02-13,2025-02-18,2025-02-19,2025-05-19,0.1280,-0.0030,0.1311,770000,1,0001225208-25-001818
JBHT,HUNT J B TRANSPORT SERVICES INC,2025-02-14,2025-02-18,2025-02-19,2025-05-19,-0.1496,-0.0030,-0.1465,9999474,1,0001562180-25-001230
WYNN,WYNN RESORTS LTD,2025-02-18,2025-02-18,2025-02-19,2025-05-19,0.0448,-0.0030,0.0479,2046396,1,0001174922-25-000041
CVS,CVS HEALTH Corp,2025-02-18,2025-02-19,2025-02-20,2025-05-20,-0.0418,-0.0049,-0.0370,2001000,1,0001127602-25-005398
ALLE,Allegion plc,2025-02-19,2025-02-21,2025-02-24,2025-05-27,0.1217,-0.0202,0.1419,1001920,1,0001127602-25-006272
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",2025-02-20,2025-02-21,2025-02-24,2025-05-27,-0.1580,-0.0202,-0.1379,1002436,1,0001127602-25-006253
MSCI,MSCI Inc.,2025-02-24,2025-02-25,2025-02-26,2025-05-27,-0.0306,-0.0223,-0.0083,3044902,1,0001408198-25-000066
ZBRA,ZEBRA TECHNOLOGIES CORP,2025-02-24,2025-02-25,2025-02-26,2025-05-27,-0.0785,-0.0223,-0.0561,1000243,1,0000877212-25-000031
AKAM,AKAMAI TECHNOLOGIES INC,2025-02-27,2025-02-27,2025-02-28,2025-05-28,-0.0242,0.0066,-0.0308,2998015,1,0001086222-25-000059
SWKS,"SKYWORKS SOLUTIONS, INC.",2025-02-25,2025-02-27,2025-02-28,2025-05-28,0.1011,0.0066,0.0945,661300,1,0000004127-25-000028
FMC,FMC CORP,2025-03-04,2025-03-04,2025-03-05,2025-06-05,0.1632,0.0235,0.1397,1938600,1,0001127602-25-007838
MRNA,"Moderna, Inc.",2025-03-03,2025-03-04,2025-03-05,2025-06-05,-0.1649,0.0235,-0.1884,1004251,1,0001127602-25-007904
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2025-03-04,2025-03-05,2025-03-06,2025-06-06,-0.0545,0.0102,-0.0647,2006000,1,0001225208-25-002988
AXP,AMERICAN EXPRESS CO,2025-03-07,2025-03-11,2025-03-12,2025-06-12,0.1440,0.0538,0.0903,998593,1,0001127602-25-008938
BBY,BEST BUY CO INC,2025-03-12,2025-03-13,2025-03-14,2025-06-16,0.0011,0.0579,-0.0568,984420,1,0001225208-25-003398
LVS,LAS VEGAS SANDS CORP,2025-03-14,2025-03-18,2025-03-19,2025-06-20,-0.0267,0.0276,-0.0544,1000730,1,0001300514-25-000065
ADBE,ADOBE INC.,2025-03-20,2025-03-21,2025-03-24,2025-06-24,-0.0191,0.0399,-0.0591,507755,1,0000796343-25-000058
ADSK,"Autodesk, Inc.",2025-03-21,2025-03-24,2025-03-25,2025-06-25,0.1249,0.0332,0.0917,534200,1,0000769397-25-000021
APA,APA Corp,2025-04-03,2025-04-03,2025-04-04,2025-07-07,0.1699,0.1229,0.0470,1368750,1,0001949060-25-000074
DLTR,"DOLLAR TREE, INC.",2025-04-02,2025-04-03,2025-04-04,2025-07-07,0.6411,0.1229,0.5182,520822,1,0001127602-25-011579
CRM,"Salesforce, Inc.",2025-04-03,2025-04-04,2025-04-07,2025-07-07,0.1842,0.1901,-0.0058,998761,1,0001127602-25-011736
AMAT,APPLIED MATERIALS INC /DE,2025-04-03,2025-04-07,2025-04-08,2025-07-08,0.3921,0.1881,0.2041,6865082,1,0001127602-25-011783
NKE,"NIKE, Inc.",2025-04-04,2025-04-07,2025-04-08,2025-07-08,0.3040,0.1881,0.1159,502756,1,0001127602-25-011755
GS,GOLDMAN SACHS GROUP INC,2025-04-15,2025-04-17,2025-04-21,2025-07-21,0.4101,0.1382,0.2719,1997584,1,0001087997-25-000005
TSLA,"Tesla, Inc.",2025-04-24,2025-04-28,2025-04-29,2025-07-29,0.1403,0.1146,0.0257,1025240,1,0001771340-25-000006
KKR,KKR & Co. Inc.,2025-05-06,2025-05-08,2025-05-09,2025-08-11,0.1988,0.0632,0.1356,1503742,1,0001140361-25-018007
SW,Smurfit Westrock plc,2025-05-06,2025-05-08,2025-05-09,2025-08-11,0.0560,0.0632,-0.0072,595208,1,0001062993-25-008832
CLX,CLOROX CO /DE/,2025-05-07,2025-05-09,2025-05-12,2025-08-12,-0.1008,0.0597,-0.1604,546280,1,0001225208-25-004914
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2025-05-08,2025-05-09,2025-05-12,2025-08-12,-0.1653,0.0597,-0.2249,1849271,1,0001225208-25-004916
BLDR,"Builders FirstSource, Inc.",2025-05-08,2025-05-12,2025-05-13,2025-08-13,0.1488,0.0440,0.1048,55483770,1,0000950170-25-069154
MTCH,"Match Group, Inc.",2025-05-09,2025-05-12,2025-05-13,2025-08-13,0.2945,0.0440,0.2505,1988349,1,0000891103-25-000078
CHD,CHURCH & DWIGHT CO INC /DE/,2025-05-13,2025-05-14,2025-05-15,2025-08-15,-0.0007,0.0575,-0.0581,1252235,1,0001127602-25-014177
VTRS,Viatris Inc,2025-05-12,2025-05-14,2025-05-15,2025-08-15,0.2858,0.0575,0.2284,536400,1,0001140361-25-019026
HUM,HUMANA INC,2025-05-14,2025-05-16,2025-05-19,2025-08-19,0.1745,0.0351,0.1393,1497002,1,0001062993-25-009705
UNH,UNITEDHEALTH GROUP INC,2025-05-16,2025-05-16,2025-05-19,2025-08-19,0.0207,0.0351,-0.0144,25019019,1,0000731766-25-000145
AMD,ADVANCED MICRO DEVICES INC,2025-05-20,2025-05-22,2025-05-23,2025-08-25,0.5316,0.0866,0.4450,999328,1,0000002488-25-000082
TKO,"TKO Group Holdings, Inc.",2025-06-03,2025-06-04,2025-06-05,2025-09-05,0.1355,0.0632,0.0723,249999946,1,0000950170-25-081874
CB,Chubb Ltd,2025-06-06,2025-06-10,2025-06-11,2025-09-11,-0.0252,0.0455,-0.0707,2874135,1,0001213900-25-053204
WELL,WELLTOWER INC.,2025-06-30,2025-07-02,2025-07-03,2025-10-03,0.1604,0.0351,0.1253,1514600,1,0000950170-25-093086
ELV,"Elevance Health, Inc.",2025-07-18,2025-07-18,2025-07-21,2025-10-21,0.2451,0.0346,0.2105,2438951,1,0001287920-25-000005
MSCI,MSCI Inc.,2025-07-24,2025-07-28,2025-07-29,2025-10-29,0.0582,0.0239,0.0343,6731599,1,0001408198-25-000181
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",2025-07-31,2025-07-31,2025-08-01,2025-11-03,-0.1450,0.0274,-0.1723,1002277,1,0001091667-25-000143
ALGN,ALIGN TECHNOLOGY INC,2025-08-01,2025-08-01,2025-08-04,2025-11-04,-0.0168,0.0343,-0.0511,996168,1,0001415889-25-020838
UPS,UNITED PARCEL SERVICE INC,2025-08-01,2025-08-01,2025-08-04,2025-11-04,0.1185,0.0343,0.0842,1000797,1,0001225208-25-006951
FTV,Fortive Corp,2025-08-01,2025-08-04,2025-08-05,2025-11-05,0.0458,0.0157,0.0300,1001739,1,0001659166-25-000122
MOH,"MOLINA HEALTHCARE, INC.",2025-08-04,2025-08-06,2025-08-07,2025-11-07,-0.0481,0.0187,-0.0668,1559365,1,0001179929-25-000121
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2025-08-07,2025-08-07,2025-08-08,2025-11-10,-0.0296,0.0294,-0.0590,993735,1,0001225208-25-007166
VRTX,VERTEX PHARMACEUTICALS INC / MA,2025-08-06,2025-08-07,2025-08-08,2025-11-10,0.0938,0.0294,0.0644,1948416,1,0000875320-25-000218
BDX,BECTON DICKINSON & CO,2025-08-11,2025-08-11,2025-08-12,2025-11-12,-0.0121,0.0426,-0.0547,1005742,1,0000010795-25-000081
HSIC,HENRY SCHEIN INC,2025-08-07,2025-08-11,2025-08-12,2025-11-12,0.0896,0.0426,0.0470,670800,1,0000950170-25-106588
AKAM,AKAMAI TECHNOLOGIES INC,2025-08-11,2025-08-12,2025-08-13,2025-11-13,0.2410,0.0310,0.2100,3612986,1,0001086222-25-000228
CHD,CHURCH & DWIGHT CO INC /DE/,2025-08-12,2025-08-12,2025-08-13,2025-11-13,-0.0642,0.0310,-0.0952,500888,1,0001127602-25-020332
LLY,ELI LILLY & Co,2025-08-12,2025-08-12,2025-08-13,2025-11-13,0.5564,0.0310,0.5254,1005249,1,0000059478-25-000210
WBD,"Warner Bros. Discovery, Inc.",2025-08-11,2025-08-13,2025-08-14,2025-11-14,0.9166,0.0048,0.9118,3550000,1,0001437107-25-000195
PSX,Phillips 66,2025-08-14,2025-08-14,2025-08-15,2025-11-17,0.1602,0.0078,0.1523,1001165,1,0001225946-25-000005
AXON,"AXON ENTERPRISE, INC.",2025-08-13,2025-08-15,2025-08-18,2025-11-18,-0.2833,-0.0043,-0.2790,1004920,1,0001069183-25-000194
EMN,EASTMAN CHEMICAL CO,2025-08-27,2025-08-28,2025-08-29,2025-12-01,-0.1151,0.0160,-0.1311,502386,1,0001364708-25-000004
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2025-08-29,2025-09-02,2025-09-03,2025-12-03,0.1411,0.0170,0.1241,954730,1,0001348489-25-000006
COO,"COOPER COMPANIES, INC.",2025-09-05,2025-09-05,2025-09-08,2025-12-08,0.1767,0.0210,0.1557,683900,1,0001562180-25-006125
AVGO,Broadcom Inc.,2025-09-08,2025-09-10,2025-09-11,2025-12-11,0.0925,0.0315,0.0610,1227879,1,0001730168-25-000100
CRM,"Salesforce, Inc.",2025-09-09,2025-09-10,2025-09-11,2025-12-11,0.0831,0.0315,0.0516,865844,1,0001108524-25-000103
TSLA,"Tesla, Inc.",2025-09-12,2025-09-15,2025-09-16,2025-12-16,0.1392,0.0302,0.1091,999956969,1,0001104659-25-089693
CSX,CSX CORP,2025-10-20,2025-10-21,2025-10-22,2026-01-22,0.0190,0.0465,-0.0275,2027850,1,0001193125-25-245241
KO,COCA COLA CO,2025-10-23,2025-10-27,2025-10-28,2026-01-28,0.0525,0.0382,0.0143,998682,1,0000021344-25-000075
KMI,"KINDER MORGAN, INC.",2025-10-27,2025-10-28,2025-10-29,2026-01-29,0.1791,0.0443,0.1348,25960000,1,0001506307-25-000067
NSC,NORFOLK SOUTHERN CORP,2025-10-27,2025-10-28,2025-10-29,2026-01-29,0.0192,0.0443,-0.0251,732836,1,0001225208-25-008748
EG,"EVEREST GROUP, LTD.",2025-10-29,2025-10-30,2025-10-31,2026-02-02,0.0507,0.0597,-0.0090,3499521,1,0001628280-25-047516
BX,Blackstone Inc.,2025-10-29,2025-10-31,2025-11-03,2026-02-03,-0.0385,0.0622,-0.1006,1991699,1,0001193125-25-261005
AJG,Arthur J. Gallagher & Co.,2025-11-03,2025-11-03,2025-11-04,2026-02-04,0.0148,0.0611,-0.0463,988490,1,0000354190-25-000041
CI,Cigna Group,2025-11-03,2025-11-03,2025-11-04,2026-02-04,0.0528,0.0611,-0.0083,999932,1,0001318751-25-000004
FISV,FISERV INC,2025-10-30,2025-11-03,2025-11-04,2026-02-04,-0.1032,0.0611,-0.1643,651800,1,0000798354-25-000173
AMT,AMERICAN TOWER CORP /MA/,2025-10-31,2025-11-04,2025-11-05,2026-02-05,-0.0351,0.0778,-0.1129,994110,1,0001053507-25-000151
NTRS,NORTHERN TRUST CORP,2025-11-04,2025-11-05,2025-11-06,2026-02-06,0.1783,0.0612,0.1172,500266,1,0002033834-25-000011
COP,CONOCOPHILLIPS,2025-11-10,2025-11-10,2025-11-11,2026-02-11,0.2288,0.0799,0.1489,500001,1,0001193125-25-274729
DXCM,DEXCOM INC,2025-11-10,2025-11-10,2025-11-11,2026-02-11,0.2130,0.0799,0.1331,1001761,1,0001093557-25-000284
NCLH,Norwegian Cruise Line Holdings Ltd.,2025-11-06,2025-11-10,2025-11-11,2026-02-11,0.2162,0.0799,0.1363,525335,1,0001104659-25-108843
NKE,"NIKE, Inc.",2025-11-07,2025-11-10,2025-11-11,2026-02-11,0.0418,0.0799,-0.0381,1002754,1,0000320187-25-000105
TMUS,"T-Mobile US, Inc.",2025-11-06,2025-11-10,2025-11-11,2026-02-11,-0.0760,0.0799,-0.1559,1977836,1,0001283699-25-000162
AMCR,Amcor plc,2025-11-10,2025-11-12,2025-11-13,2026-02-13,0.1851,0.0551,0.1300,504600,1,0001413007-25-000006
ROP,ROPER TECHNOLOGIES INC,2025-11-12,2025-11-12,2025-11-13,2026-02-13,-0.2932,0.0551,-0.3483,540852,1,0001193125-25-277033
SBUX,STARBUCKS CORP,2025-11-10,2025-11-13,2025-11-14,2026-02-17,0.1157,0.0792,0.0365,994500,1,0000829224-25-000097
TDG,TransDigm Group INC,2025-11-14,2025-11-17,2025-11-18,2026-02-18,-0.0236,0.0955,-0.1191,2616673,1,0001193125-25-284678
CARR,CARRIER GLOBAL Corp,2025-11-25,2025-11-25,2025-11-26,2026-02-26,0.1482,0.0751,0.0730,1015566,1,0000950142-25-003064
DASH,"DoorDash, Inc.",2025-11-25,2025-11-28,2025-12-01,2026-03-02,-0.1493,0.0718,-0.2211,100277894,1,0001607841-25-000015
CRM,"Salesforce, Inc.",2025-12-05,2025-12-08,2025-12-09,2026-03-09,-0.2351,0.0433,-0.2784,25015680,1,0001418812-25-000036
LIN,LINDE PLC,2025-12-08,2025-12-08,2025-12-09,2026-03-09,0.2338,0.0433,0.1904,999634,1,0001757274-25-000004
MSCI,MSCI Inc.,2025-12-05,2025-12-09,2025-12-10,2026-03-10,0.0482,0.0483,-0.0001,6701732,1,0001416750-25-000005
GPN,GLOBAL PAYMENTS INC,2025-12-10,2025-12-12,2025-12-15,2026-03-16,-0.1539,0.0009,-0.1548,1086867,1,0001123360-25-000090
IT,GARTNER INC,2025-12-10,2025-12-12,2025-12-15,2026-03-16,-0.2987,0.0009,-0.2995,9940341,1,0000749251-25-000101
ITW,ILLINOIS TOOL WORKS INC,2025-12-10,2025-12-12,2025-12-15,2026-03-16,0.0461,0.0009,0.0452,1678122,1,0000049826-25-000061
MSFT,MICROSOFT CORP,2025-04-23,2025-12-12,2025-12-15,2026-03-16,-0.1690,0.0009,-0.1698,1450240,1,0000789019-25-000120
AMCR,Amcor plc,2025-12-11,2025-12-15,2025-12-16,2026-03-16,-0.0029,0.0000,-0.0029,1007261,1,0001546877-25-000014
DIS,Walt Disney Co,2025-12-12,2025-12-15,2025-12-16,2026-03-16,-0.1056,0.0000,-0.1057,2014020,1,0001628280-25-057069
KVUE,Kenvue Inc.,2025-12-11,2025-12-15,2025-12-16,2026-03-16,0.0249,0.0000,0.0248,110971206,1,0000921895-25-003341
COO,"COOPER COMPANIES, INC.",2025-12-16,2025-12-16,2025-12-17,2026-03-17,-0.1322,0.0140,-0.1462,808000,1,0001357705-25-000003
NKE,"NIKE, Inc.",2025-12-22,2025-12-23,2025-12-24,2026-03-24,-0.1048,-0.0057,-0.0992,2948500,1,0000320187-25-000146
CPAY,"CORPAY, INC.",2025-12-12,2026-01-05,2026-01-06,2026-04-06,-0.0600,-0.0062,-0.0538,2519840,1,0001193125-26-003061
MU,MICRON TECHNOLOGY INC,2026-01-13,2026-01-15,2026-01-16,2026-04-16,0.2833,0.0035,0.2799,7821723,1,0002058769-26-000002
ABT,ABBOTT LABORATORIES,2026-01-23,2026-01-26,2026-01-27,2026-04-27,-0.1464,0.0161,-0.1625,2014044,1,0001612571-26-000002
IP,INTERNATIONAL PAPER CO /NEW/,2026-01-30,2026-01-30,2026-02-02,2026-05-04,-0.1785,0.0260,-0.2046,1999000,1,0000051434-26-000019
JCI,Johnson Controls International plc,2026-02-05,2026-02-05,2026-02-06,2026-05-06,0.0236,0.0269,-0.0033,1011320,1,0000833444-26-000021
APH,AMPHENOL CORP /DE/,2026-02-05,2026-02-06,2026-02-09,2026-05-11,-0.0652,0.0109,-0.0761,1285100,1,0001104659-26-011488
LW,"Lamb Weston Holdings, Inc.",2026-02-06,2026-02-06,2026-02-09,2026-05-11,-0.1765,0.0109,-0.1874,2432500,1,0002107955-26-000004
ROP,ROPER TECHNOLOGIES INC,2026-02-06,2026-02-06,2026-02-09,2026-05-11,-0.0464,0.0109,-0.0573,501844,1,0001193125-26-041050
KMB,KIMBERLY CLARK CORP,2026-02-09,2026-02-09,2026-02-10,2026-05-11,-0.0533,0.0096,-0.0629,1041500,1,0001225208-26-001525
TDG,TransDigm Group INC,2026-02-06,2026-02-09,2026-02-10,2026-05-11,-0.0768,0.0096,-0.0864,1220047,1,0001193125-26-042891
ARES,Ares Management Corp,2026-02-06,2026-02-10,2026-02-11,2026-05-11,-0.0844,0.0058,-0.0902,1266100,1,0001287727-26-000002
KKR,KKR & Co. Inc.,2026-02-09,2026-02-11,2026-02-12,2026-05-12,-0.0722,0.0025,-0.0746,5246500,1,0001140361-26-004845
AON,Aon plc,2026-02-10,2026-02-12,2026-02-13,2026-05-13,-0.0110,0.0177,-0.0288,1276960,1,0001193125-26-048871
SPGI,S&P Global Inc.,2026-02-11,2026-02-12,2026-02-13,2026-05-13,0.0533,0.0177,0.0355,997459,1,0001467638-26-000004
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",2026-02-12,2026-02-13,2026-02-17,2026-05-18,-0.1460,-0.0049,-0.1411,1347889,1,0001216955-26-000011
MSCI,MSCI Inc.,2026-02-13,2026-02-17,2026-02-18,2026-05-18,0.0558,-0.0028,0.0586,3560239,1,0001416750-26-000006
WTW,WILLIS TOWERS WATSON PLC,2026-02-13,2026-02-17,2026-02-18,2026-05-18,-0.1560,-0.0028,-0.1532,996940,1,0001140536-26-000024
MSFT,MICROSOFT CORP,2026-02-18,2026-02-18,2026-02-19,2026-05-19,0.0729,-0.0014,0.0743,1986750,1,0000789019-26-000028
NDAQ,"NASDAQ, INC.",2026-02-17,2026-02-19,2026-02-20,2026-05-20,0.1206,-0.0039,0.1245,958320,1,0001193125-26-059323
WY,WEYERHAEUSER CO,2026-02-19,2026-02-20,2026-02-23,2026-05-26,-0.0595,0.0150,-0.0745,514000,1,0001193125-26-061874
F,FORD MOTOR CO,2026-02-19,2026-02-23,2026-02-24,2026-05-26,0.0869,0.0284,0.0585,1934800,1,0000037996-26-000020
PODD,INSULET CORP,2026-02-20,2026-02-23,2026-02-24,2026-05-26,-0.3738,0.0284,-0.4023,1029205,1,0001145197-26-000031
UBER,"Uber Technologies, Inc",2026-02-24,2026-02-24,2026-02-25,2026-05-26,-0.0080,0.0197,-0.0277,1599780,1,0002111867-26-000005
POOL,POOL CORP,2026-02-23,2026-02-25,2026-02-26,2026-05-26,-0.1469,0.0179,-0.1649,1215810,1,0000945841-26-000037
CSGP,"COSTAR GROUP, INC.",2026-02-27,2026-03-02,2026-03-03,2026-06-03,-0.2696,0.0217,-0.2913,2480654,1,0001066061-26-000006
NOW,"ServiceNow, Inc.",2026-02-27,2026-03-02,2026-03-03,2026-06-03,0.1851,0.0217,0.1634,3000144,1,0001334944-26-000020
TTD,"Trade Desk, Inc.",2026-03-02,2026-03-04,2026-03-05,2026-06-05,-0.3287,0.0333,-0.3620,148101266,1,0001671445-26-000004
CSX,CSX CORP,2026-03-06,2026-03-06,2026-03-09,2026-06-09,0.1866,0.0437,0.1429,1006750,1,0001193125-26-096732
ELV,"Elevance Health, Inc.",2026-03-05,2026-03-06,2026-03-09,2026-06-09,0.4731,0.0437,0.4295,869520,1,0001191508-26-000002
BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2026-03-06,2026-03-09,2026-03-10,2026-06-10,-0.2153,0.0513,-0.2666,1030797,1,0001225208-26-003435
FIS,"Fidelity National Information Services, Inc.",2026-03-05,2026-03-09,2026-03-10,2026-06-10,-0.2230,0.0513,-0.2743,1000040,1,0001193125-26-099107
IP,INTERNATIONAL PAPER CO /NEW/,2026-03-11,2026-03-12,2026-03-13,2026-06-15,0.0277,0.0937,-0.0660,1000064,1,0000051434-26-000058
BLDR,"Builders FirstSource, Inc.",2026-03-13,2026-03-16,2026-03-17,2026-06-17,-0.1324,0.0888,-0.2212,4386500,1,0001193125-26-108577
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2025-08-27,2026-03-16,2026-03-17,2026-06-17,0.0796,0.0888,-0.0091,10971804,1,0001225208-26-003697
CRM,"Salesforce, Inc.",2026-03-18,2026-03-18,2026-03-19,2026-06-22,-0.2284,0.0832,-0.3116,500173,1,0001108524-26-000064
LULU,lululemon athletica inc.,2026-03-20,2026-03-23,2026-03-24,2026-06-24,-0.3248,0.0860,-0.4109,999978,1,0001397187-26-000038
PANW,Palo Alto Networks Inc,2026-03-27,2026-03-27,2026-03-30,2026-06-30,1.1556,0.1269,1.0288,9999705,1,0001468233-26-000005
NKE,"NIKE, Inc.",2026-04-07,2026-04-08,2026-04-09,2026-07-09,-0.0034,0.0708,-0.0743,500002,1,0000320187-26-000043
ABT,ABBOTT LABORATORIES,2026-04-27,2026-04-28,2026-04-29,2026-07-29,0.1504,0.0843,0.0661,926500,1,0000902132-26-000005
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",2026-04-28,2026-04-28,2026-04-29,2026-07-29,-0.2086,0.0843,-0.2929,597294,1,0001504089-26-000005
SPGI,S&P Global Inc.,2026-04-29,2026-05-01,2026-05-04,2026-08-04,0.0287,0.0752,-0.0465,998297,1,0001657890-26-000008
TXT,TEXTRON INC,2026-05-01,2026-05-01,2026-05-04,2026-08-04,-0.0828,0.0752,-0.1579,988594,1,0000217346-26-000020
CSGP,"COSTAR GROUP, INC.",2026-05-01,2026-05-04,2026-05-05,2026-08-05,-0.1311,0.0980,-0.2291,2514208,1,0001066061-26-000012
TMUS,"T-Mobile US, Inc.",2026-05-01,2026-05-04,2026-05-05,2026-08-05,-0.0883,0.0980,-0.1863,1000016,1,0001283699-26-000069
L,LOEWS CORP,2026-05-05,2026-05-05,2026-05-06,2026-08-06,0.0932,0.0879,0.0053,527200,1,0001348889-26-000006
WTW,WILLIS TOWERS WATSON PLC,2026-05-04,2026-05-05,2026-05-06,2026-08-06,0.2950,0.0879,0.2070,510160,1,0001140536-26-000139
GEHC,GE HealthCare Technologies Inc.,2026-05-06,2026-05-07,2026-05-08,2026-08-10,0.1401,0.0871,0.0530,5000213,1,0001205247-26-000006
POOL,POOL CORP,2026-05-07,2026-05-08,2026-05-11,2026-08-11,0.0660,0.0867,-0.0207,1900000,1,0000945841-26-000114
ADP,AUTOMATIC DATA PROCESSING INC,2026-05-07,2026-05-11,2026-05-12,2026-08-12,0.2688,0.0923,0.1765,745695,1,0001225208-26-005087
NCLH,Norwegian Cruise Line Holdings Ltd.,2026-05-07,2026-05-11,2026-05-12,2026-08-12,0.1444,0.0923,0.0521,521394,1,0001104659-26-058286
HSIC,HENRY SCHEIN INC,2026-05-11,2026-05-12,2026-05-13,2026-08-13,0.3046,0.0942,0.2104,691900,1,0001193125-26-219491
KHC,Kraft Heinz Co,2026-05-12,2026-05-13,2026-05-14,2026-08-14,0.1051,0.1088,-0.0038,4999467,1,0001416390-26-000012
TKO,"TKO Group Holdings, Inc.",2026-05-13,2026-05-13,2026-05-14,2026-08-14,0.0602,0.1088,-0.0486,1999875,1,0001193125-26-221765
ZTS,Zoetis Inc.,2026-05-13,2026-05-13,2026-05-14,2026-08-14,0.0214,0.1088,-0.0874,501344,1,0001628280-26-034643
MSCI,MSCI Inc.,2026-05-15,2026-05-18,2026-05-19,2026-08-19,-0.0477,0.0920,-0.1397,2249591,1,0001416750-26-000011
INTU,INTUIT INC.,2026-05-22,2026-05-26,2026-05-27,2026-08-27,0.1774,0.0809,0.0965,541672,1,0001628280-26-038218
SYY,SYSCO CORP,2026-05-26,2026-05-27,2026-05-28,2026-08-28,0.0890,0.0777,0.0113,1000062,1,0001534787-26-000006
COR,"Cencora, Inc.",2026-05-28,2026-05-28,2026-05-29,2026-08-31,0.1898,0.0701,0.1196,1065040,1,0001202358-26-000004
SCHW,SCHWAB CHARLES CORP,2026-05-28,2026-05-28,2026-05-29,2026-08-31,0.2758,0.0701,0.2057,1849607,1,0001889263-26-000005
